City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Barcelos,PT,2022-08-14 00:48:00,41.5388,-8.6151,62.69,96,5,4.36
291,Georgetown,MY,2022-08-14 00:48:01,5.4112,100.3354,80.89,90,20,5.75
292,Katima Mulilo,NA,2022-08-14 00:48:02,-17.5,24.2667,61.09,31,64,5.64
293,Adre,TD,2022-08-14 00:48:02,13.4667,22.2,71.92,89,100,9.15
294,Zeliezovce,SK,2022-08-14 00:48:03,48.0508,18.6542,63.12,74,91,1.79
295,Berbera,SO,2022-08-14 00:48:03,10.4396,45.0143,90.07,42,100,20.85
296,Chapais,CA,2022-08-14 00:48:04,49.7834,-74.8492,65.98,56,97,4.45
297,Jumla,NP,2022-08-14 00:48:04,29.2747,82.1838,63.12,89,92,2.19
298,Dawson Creek,CA,2022-08-14 00:48:05,55.7666,-120.2362,67.64,68,20,5.75
299,Diamantino,BR,2022-08-14 00:48:05,-14.4086,-56.4461,77.7,27,4,2.73
300,Mackay,AU,2022-08-14 00:48:06,-21.15,149.2,76.68,64,0,7.07
301,Yanam,IN,2022-08-14 00:48:06,16.7333,82.2167,75.47,95,100,9.44
302,Bhuj,IN,2022-08-14 00:48:07,23.2667,69.6667,78.78,83,100,16.67
303,Mae Hong Son,TH,2022-08-14 00:43:16,19.3003,97.9685,75.34,94,75,0.0
304,Opuwo,NA,2022-08-14 00:48:08,-18.0607,13.84,56.08,45,0,5.01
305,Turkan,AZ,2022-08-14 00:48:09,40.3639,50.215,75.38,94,0,4.61
306,Isangel,VU,2022-08-14 00:48:09,-19.55,169.2667,80.71,69,75,6.91
307,Kloulklubed,PW,2022-08-14 00:48:10,7.0419,134.2556,81.1,72,100,3.42
308,Pandharpur,IN,2022-08-14 00:48:10,17.6667,75.3333,74.48,84,100,12.19
309,Pachelma,RU,2022-08-14 00:48:11,53.2443,43.3521,61.12,68,76,7.83
310,Masty,BY,2022-08-14 00:48:11,53.4122,24.5387,63.82,95,100,6.33
311,Linfen,CN,2022-08-14 00:48:12,36.0889,111.5189,87.15,62,100,3.56
312,Bonavista,CA,2022-08-14 00:48:12,48.6499,-53.1147,60.1,93,81,8.46
313,Egvekinot,RU,2022-08-14 00:48:13,66.3167,-179.1667,41.47,63,89,3.58
314,Alihe,CN,2022-08-14 00:48:14,50.5667,123.7167,73.09,51,27,1.68
315,Baruun-Urt,MN,2022-08-14 00:48:15,46.6806,113.2792,58.73,92,100,2.3
316,Uglich,RU,2022-08-14 00:48:15,57.5275,38.3317,59.97,80,100,1.74
317,Sulmona,IT,2022-08-14 00:48:16,42.0479,13.9291,62.22,88,3,1.19
318,Lazurne,UA,2022-08-14 00:49:16,46.084,32.5295,73.53,76,100,6.51
319,Pisco,PE,2022-08-14 00:44:47,-13.7,-76.2167,60.85,82,0,6.91
320,Naryan-Mar,RU,2022-08-14 00:49:17,67.6713,53.087,47.53,69,100,11.54
321,Andenes,NO,2022-08-14 00:49:18,69.3143,16.1194,49.98,76,100,18.41
322,Wuhu,CN,2022-08-14 00:49:18,31.3366,118.3755,93.65,52,97,5.39
323,Severo-Kurilsk,RU,2022-08-14 00:49:19,50.6789,156.125,56.32,93,100,15.68
324,Nome,US,2022-08-14 00:49:19,64.5011,-165.4064,48.27,81,100,14.97
325,San Andres,CO,2022-08-14 00:49:19,12.5847,-81.7006,84.22,79,40,8.05
326,Vestmannaeyjar,IS,2022-08-14 00:45:56,63.4427,-20.2734,48.76,90,100,1.7
327,Alice Town,BS,2022-08-14 00:49:20,25.7167,-79.3,83.34,67,23,4.83
328,Sola,VU,2022-08-14 00:49:20,-13.8833,167.55,75.87,94,100,6.91
329,Tura,IN,2022-08-14 00:49:21,25.5198,90.2201,73.74,94,96,6.31
330,Whitehorse,CA,2022-08-14 00:45:21,60.7161,-135.0538,77.02,46,75,19.57
331,Nova Varos,RS,2022-08-14 00:49:21,43.4606,19.8114,53.19,97,99,1.79
332,Illapel,CL,2022-08-14 00:47:58,-31.6308,-71.1653,52.92,73,0,1.77
333,Kavieng,PG,2022-08-14 00:49:22,-2.5744,150.7967,83.8,65,100,10.38
334,Telhara,IN,2022-08-14 00:49:23,21.0269,76.8389,74.89,90,100,8.66
335,Nerchinskiy Zavod,RU,2022-08-14 00:49:23,51.3088,119.61,68.22,58,5,4.43
336,Yulara,AU,2022-08-14 00:49:23,-25.2406,130.9889,60.53,28,0,3.04
337,Stange,NO,2022-08-14 00:49:24,60.718,11.1942,51.62,87,99,2.24
338,Owerri,NG,2022-08-14 00:49:24,5.4833,7.0304,72.66,97,100,4.85
339,Tabory,RU,2022-08-14 00:49:25,58.5198,64.5495,48.78,83,7,7.36
340,Itarema,BR,2022-08-14 00:49:25,-2.9248,-39.9167,77.63,78,99,15.75
341,Ambovombe,MG,2022-08-14 00:49:26,-25.1667,46.0833,66.07,69,0,9.17
342,Arlit,NE,2022-08-14 00:49:26,18.7369,7.3853,94.51,13,82,11.45
343,Maniitsoq,GL,2022-08-14 00:49:27,65.4167,-52.9,43.54,78,92,9.31
344,Sitka,US,2022-08-14 00:49:27,57.0531,-135.33,62.49,72,100,0.0
345,Shubarshi,KZ,2022-08-14 00:49:27,48.5872,57.1869,71.65,41,0,6.22
346,Tarauaca,BR,2022-08-14 00:49:28,-8.1614,-70.7656,75.9,60,12,0.13
347,Tagusao,PH,2022-08-14 00:49:28,9.1924,117.8141,82.58,75,98,2.15
348,Korla,CN,2022-08-14 00:49:28,41.7597,86.1469,80.47,28,96,7.81
349,Ambilobe,MG,2022-08-14 00:49:29,-13.2,49.05,65.19,76,0,5.68
350,Champerico,GT,2022-08-14 00:49:29,14.3,-91.9167,82.94,74,62,6.04
351,Den Helder,NL,2022-08-14 00:49:30,52.9599,4.7593,73.96,74,40,8.01
352,Huarmey,PE,2022-08-14 00:49:30,-10.0681,-78.1522,62.33,85,20,9.69
353,Velyka Bilozerka,UA,2022-08-14 00:49:31,47.2776,34.7062,72.9,55,100,8.9
354,Hamilton,US,2022-08-14 00:45:17,39.1834,-84.5333,76.05,66,0,0.0
355,Bam,IR,2022-08-14 00:49:32,29.106,58.357,81.36,15,7,7.54
356,Atambua,ID,2022-08-14 00:49:22,-9.1061,124.8925,81.84,48,6,3.71
357,Vardo,NO,2022-08-14 00:49:32,70.3705,31.1107,49.98,93,100,2.3
358,Ust-Kuyga,RU,2022-08-14 00:49:33,70.0167,135.6,49.46,73,93,5.97
359,Progreso,MX,2022-08-14 00:49:33,21.2833,-89.6667,85.1,83,64,13.51
360,Bridlington,GB,2022-08-14 00:49:33,54.0831,-0.1919,64.15,86,9,4.81
361,Kurchum,KZ,2022-08-14 00:49:34,48.5722,83.6542,66.45,59,0,3.36
362,Corralillo,CU,2022-08-14 00:49:34,22.9819,-80.5856,79.0,81,73,7.56
363,Bakchar,RU,2022-08-14 00:49:35,57.0186,82.0711,54.95,98,100,7.11
364,Novyy Urengoy,RU,2022-08-14 00:49:35,66.0833,76.6333,50.32,95,100,18.63
365,Tahe,CN,2022-08-14 00:49:36,52.3333,124.7333,69.49,60,8,2.57
366,Baker City,US,2022-08-14 00:50:15,44.7749,-117.8344,83.91,28,0,16.11
367,Maceio,BR,2022-08-14 00:47:13,-9.6658,-35.7353,76.44,78,20,6.91
368,Waddan,LY,2022-08-14 00:50:36,29.1614,16.139,77.52,54,0,4.41
369,Sistranda,NO,2022-08-14 00:50:37,63.7256,8.834,53.56,83,100,10.09
370,Malakal,SS,2022-08-14 00:50:37,9.5334,31.6605,69.35,98,100,3.76
371,Sampit,ID,2022-08-14 00:50:38,-2.5333,112.95,77.31,83,100,2.98
372,Kahului,US,2022-08-14 00:47:09,20.8947,-156.47,91.42,40,20,20.71
373,Luderitz,NA,2022-08-14 00:50:38,-26.6481,15.1594,52.63,71,29,6.22
374,Normandin,CA,2022-08-14 00:50:39,48.8333,-72.5321,66.33,59,0,1.14
375,Caldwell,US,2022-08-14 00:48:19,43.6629,-116.6874,96.67,15,0,10.36
376,Belaya Gora,RU,2022-08-14 00:50:40,68.5333,146.4167,45.9,77,99,14.32
377,Saint-Pierre,RE,2022-08-14 00:50:40,-21.3393,55.4781,66.9,69,0,4.61
378,Moroni,KM,2022-08-14 00:50:41,-11.7022,43.2551,73.2,75,0,1.52
379,Inta,RU,2022-08-14 00:50:41,66.0317,60.1659,43.88,93,87,12.88
380,Piracuruca,BR,2022-08-14 00:50:41,-3.9281,-41.7092,77.97,71,97,3.74
381,Caarapo,BR,2022-08-14 00:50:42,-22.6342,-54.8222,64.78,52,55,5.7
382,Tvedestrand,NO,2022-08-14 00:50:42,58.622,8.9315,61.77,63,6,4.38
383,Waipawa,NZ,2022-08-14 00:50:43,-41.4122,175.5153,52.79,58,0,5.84
384,Katsuura,JP,2022-08-14 00:50:43,35.1333,140.3,77.02,88,100,21.56
385,Hirara,JP,2022-08-14 00:50:44,24.8,125.2833,87.66,79,40,8.05
386,Pioner,RU,2022-08-14 00:50:44,55.3166,85.9508,60.24,93,40,11.18
387,Harper,LR,2022-08-14 00:50:45,4.375,-7.7169,75.25,83,61,11.16
388,Cairns,AU,2022-08-14 00:50:45,-16.9167,145.7667,82.11,60,62,11.5
389,Port Augusta,AU,2022-08-14 00:50:45,-32.5,137.7667,56.97,63,17,6.33
390,Port-Gentil,GA,2022-08-14 00:50:46,-0.7193,8.7815,74.19,79,100,14.07
391,Meulaboh,ID,2022-08-14 00:50:46,4.1363,96.1285,79.05,83,100,2.86
392,Araure,VE,2022-08-14 00:50:47,9.5601,-69.2148,73.51,97,97,3.06
393,Okato,NZ,2022-08-14 00:50:12,-39.2,173.8833,58.17,55,44,7.0
394,Nishihara,JP,2022-08-14 00:50:48,26.1842,127.7558,85.66,84,75,5.75
395,Port Lincoln,AU,2022-08-14 00:50:48,-34.7333,135.8667,56.84,71,53,9.64
396,Iquique,CL,2022-08-14 00:50:48,-20.2208,-70.1431,59.04,80,71,1.52
397,Ajdabiya,LY,2022-08-14 00:50:49,30.7554,20.2263,77.25,69,0,7.74
398,Ahar,IR,2022-08-14 00:47:13,38.4774,47.0699,64.81,48,0,3.78
399,Vao,NC,2022-08-14 00:50:50,-22.6667,167.4833,71.37,72,99,22.37
400,Semey,KZ,2022-08-14 00:50:50,50.4111,80.2275,59.22,88,0,2.24
401,Sheridan,US,2022-08-14 00:50:50,44.8333,-106.9173,89.98,36,0,4.61
402,Cuamba,MZ,2022-08-14 00:50:51,-14.8031,36.5372,63.05,59,0,4.05
403,Adrar,MR,2022-08-14 00:50:51,20.5022,-10.0711,91.67,37,0,12.46
404,Manono,CD,2022-08-14 00:50:52,-7.3,27.4167,71.55,40,10,4.32
405,Mount Isa,AU,2022-08-14 00:50:53,-20.7333,139.5,65.97,26,0,10.36
406,Mangrol,IN,2022-08-14 00:50:53,21.1167,70.1167,79.75,87,93,19.57
407,Yangambi,CD,2022-08-14 00:50:53,0.8102,24.4336,69.26,96,100,1.97
408,Ahipara,NZ,2022-08-14 00:50:54,-35.1667,173.1667,58.55,62,100,5.39
409,Tanout,NE,2022-08-14 00:50:54,14.9709,8.8879,79.84,59,44,6.98
410,Komsomolskiy,UZ,2022-08-14 00:50:55,40.4272,71.7189,72.32,49,0,4.61
411,Henties Bay,NA,2022-08-14 00:51:55,-22.116,14.2845,53.62,85,42,11.21
412,Creston,US,2022-08-14 00:51:56,41.0586,-94.3614,82.33,78,0,12.66
413,Victoria,HK,2022-08-14 00:49:48,22.2855,114.1577,86.97,87,0,1.01
414,Limon,CR,2022-08-14 00:51:56,10.0,-83.0333,80.49,83,0,3.44
415,Shimoda,JP,2022-08-14 00:51:56,34.6667,138.95,81.1,92,100,13.29
416,Tabou,CI,2022-08-14 00:51:57,4.423,-7.3528,74.77,85,23,9.46
417,Kupang,ID,2022-08-14 00:51:57,-10.1667,123.5833,84.58,51,0,9.04
418,Guerrero Negro,MX,2022-08-14 00:51:58,27.9769,-114.0611,78.37,66,0,13.78
419,Lincoln,US,2022-08-14 00:48:26,40.8,-96.667,85.91,58,20,13.8
420,Kostelec Nad Orlici,CZ,2022-08-14 00:51:59,50.1227,16.2132,66.42,67,100,2.84
421,Faya,SA,2022-08-14 00:51:59,18.3851,42.4509,69.91,75,98,5.77
422,Axim,GH,2022-08-14 00:52:01,4.8699,-2.2405,74.79,88,100,12.01
423,Jamiltepec,MX,2022-08-14 00:52:01,16.2833,-97.8167,72.61,93,100,0.47
424,Yerbogachen,RU,2022-08-14 00:52:02,61.2767,108.0108,49.15,73,100,3.51
425,Taksimo,RU,2022-08-14 00:52:02,56.3444,114.8794,63.07,63,10,4.07
426,Norman Wells,CA,2022-08-14 00:52:03,65.282,-126.8329,86.04,23,20,12.66
427,Kumbo,CM,2022-08-14 00:52:03,6.2,10.6667,58.1,97,100,2.24
428,Poum,NC,2022-08-14 00:52:04,-20.2333,164.0167,75.49,72,100,21.54
429,Horsham,GB,2022-08-14 00:52:04,51.064,-0.3272,74.62,56,0,2.3
430,Phayao,TH,2022-08-14 00:52:05,19.25,100.25,74.28,95,95,1.48
431,Najran,SA,2022-08-14 00:52:05,17.4924,44.1277,90.25,41,100,7.54
432,Pangnirtung,CA,2022-08-14 00:52:06,66.1451,-65.7125,45.48,89,99,6.02
433,Birigui,BR,2022-08-14 00:52:06,-21.2886,-50.34,71.06,31,3,4.03
434,Wajima,JP,2022-08-14 00:52:07,37.4,136.9,79.48,94,75,4.61
435,Agadez,NE,2022-08-14 00:52:07,19.75,10.25,87.96,14,5,10.38
436,Sinjar,IQ,2022-08-14 00:52:08,36.3209,41.8754,83.73,43,0,12.03
437,Majene,ID,2022-08-14 00:52:08,-3.5403,118.9707,82.15,73,27,7.7
438,Hurghada,EG,2022-08-14 00:52:09,27.2574,33.8129,84.42,45,0,26.98
439,Onda,ES,2022-08-14 00:52:09,39.9667,-0.25,80.33,44,10,7.81
440,Sotuta,MX,2022-08-14 00:52:10,20.6,-89.0167,82.09,68,97,6.2
441,Vilhena,BR,2022-08-14 00:50:20,-12.7406,-60.1458,70.86,47,8,1.12
442,Margate,GB,2022-08-14 00:52:10,51.3813,1.3862,73.31,74,57,1.01
443,Caravelas,BR,2022-08-14 00:52:11,-17.7125,-39.2481,68.79,66,97,6.64
444,Ygatimi,PY,2022-08-14 00:52:11,-24.0833,-55.5,68.31,56,100,5.26
445,Meadow Lake,US,2022-08-14 00:47:26,34.8014,-106.5436,90.7,34,60,6.71
446,Japura,ID,2022-08-14 00:52:12,-0.3167,102.35,78.35,88,95,1.74
447,Olafsvik,IS,2022-08-14 00:52:12,64.8945,-23.7142,48.43,76,37,3.65
448,Podosinovets,RU,2022-08-14 00:52:13,60.2776,47.0659,49.89,87,52,3.42
449,Saint-Joseph,RE,2022-08-14 00:52:13,-21.3667,55.6167,62.2,78,28,12.71
450,Grindavik,IS,2022-08-14 00:52:14,63.8424,-22.4338,49.95,87,75,4.61
451,Sulangan,PH,2022-08-14 00:52:14,11.1373,123.7228,83.57,72,100,6.78
452,Gaoua,BF,2022-08-14 00:52:15,10.2992,-3.2508,72.45,94,100,3.49
453,Vuktyl,RU,2022-08-14 00:52:15,63.8567,57.3094,49.32,82,100,8.41
454,Camana,PE,2022-08-14 00:53:16,-16.6228,-72.7111,59.58,84,61,5.32
455,Antofagasta,CL,2022-08-14 00:53:16,-23.65,-70.4,56.48,86,92,3.89
456,Tiznit,MA,2022-08-14 00:53:17,29.5833,-9.5,74.5,57,6,2.17
457,Calvinia,ZA,2022-08-14 00:53:17,-31.4707,19.776,40.14,92,100,13.42
458,Esil,KZ,2022-08-14 00:53:18,51.9556,66.4042,60.57,74,5,7.94
459,Lichtenburg,ZA,2022-08-14 00:53:18,-26.152,26.1597,47.37,48,48,7.49
460,Buala,SB,2022-08-14 00:53:18,-8.145,159.5921,85.44,66,81,3.76
461,North Bend,US,2022-08-14 00:53:19,43.4065,-124.2243,75.24,81,0,12.66
462,Ascension,US,2022-08-14 00:53:19,30.2169,-90.9001,83.05,82,0,0.0
463,Nuuk,GL,2022-08-14 00:53:20,64.1835,-51.7216,47.88,87,100,4.0
464,Blackfoot,US,2022-08-14 00:49:19,43.1905,-112.345,82.18,63,100,3.36
465,Liberal,US,2022-08-14 00:53:20,37.0431,-100.921,96.94,19,0,11.5
466,Rio Grande,BR,2022-08-14 00:53:21,-32.035,-52.0986,55.51,86,0,5.95
467,Kandava,LV,2022-08-14 00:53:21,57.0409,22.7747,60.15,77,100,3.4
468,Charlestown,AU,2022-08-14 00:53:22,-32.95,151.6667,61.74,59,12,10.0
469,Puri,IN,2022-08-14 00:53:22,19.8,85.85,77.52,92,100,21.94
470,Santa Maria,BR,2022-08-14 00:53:22,-29.6842,-53.8069,56.5,100,0,3.44
471,Minab,IR,2022-08-14 00:53:23,27.1467,57.0801,89.51,51,88,6.64
472,Uthal,PK,2022-08-14 00:53:23,25.8072,66.6219,80.76,84,100,0.72
473,Palmer,US,2022-08-14 00:53:23,42.1584,-72.3287,68.41,71,20,1.92
474,Tessalit,ML,2022-08-14 00:53:24,20.1986,1.0114,90.5,31,79,11.36
475,Esperance,AU,2022-08-14 00:53:24,-33.8667,121.9,51.64,68,81,18.86
476,Otta,NO,2022-08-14 00:53:25,61.7712,9.5353,56.55,94,22,2.77
477,Hambantota,LK,2022-08-14 00:53:25,6.1241,81.1185,77.34,94,20,3.44
478,Olavarria,AR,2022-08-14 00:53:25,-36.8927,-60.3225,60.03,75,5,14.0
479,Winchester,GB,2022-08-14 00:53:26,51.0651,-1.3187,72.48,55,100,6.82
480,Nekhayevskiy,RU,2022-08-14 00:53:26,50.4106,41.7561,69.31,80,90,13.31
481,Ayan,RU,2022-08-14 00:53:27,56.45,138.1667,57.56,87,100,2.37
482,Yeppoon,AU,2022-08-14 00:53:27,-23.1333,150.7333,69.58,65,0,5.57
483,Moerai,PF,2022-08-14 00:53:27,-22.4333,-151.3333,74.41,85,1,10.49
484,Challapata,BO,2022-08-14 00:53:28,-18.9,-66.7667,47.77,24,63,4.76
485,Freeport,US,2022-08-14 00:51:39,40.6576,-73.5832,76.17,54,0,3.44
486,Lang Son,VN,2022-08-14 00:53:28,21.8333,106.7333,79.54,80,89,2.75
487,Voh,NC,2022-08-14 00:53:29,-20.9667,164.7,78.69,56,100,8.39
488,Payo,ID,2022-08-14 00:53:29,-3.7508,103.6372,75.85,91,100,2.57
489,Trelew,AR,2022-08-14 00:53:30,-43.249,-65.3051,53.87,49,72,30.36
490,Maragogi,BR,2022-08-14 00:53:30,-9.0122,-35.2225,74.62,73,68,12.5
491,Okha,RU,2022-08-14 00:53:31,53.5739,142.9478,62.8,73,31,4.97
492,Upington,ZA,2022-08-14 00:53:31,-28.4478,21.2561,41.38,70,0,4.61
493,Tranas,SE,2022-08-14 00:53:31,58.0372,14.9782,56.39,65,100,1.83
494,Singaraja,ID,2022-08-14 00:53:32,-8.112,115.0882,81.9,76,80,0.72
495,Kungurtug,RU,2022-08-14 00:53:32,50.5994,97.5228,57.61,70,81,0.98
496,San Jeronimo,PE,2022-08-14 00:53:33,-11.9472,-75.2829,52.16,70,25,3.8
497,Pio Xii,BR,2022-08-14 00:53:33,-3.8325,-45.1525,76.3,72,74,4.68
498,Tres Lagoas,BR,2022-08-14 00:53:34,-20.7511,-51.6783,70.72,29,0,5.08
499,Novoagansk,RU,2022-08-14 00:53:34,61.9449,76.6625,51.44,86,94,20.11
500,Saint George,US,2022-08-14 00:51:35,37.1041,-113.5841,90.95,40,0,5.99
501,Key Largo,US,2022-08-14 00:54:34,25.0865,-80.4473,83.98,69,100,4.76
502,Hasaki,JP,2022-08-14 00:54:35,35.7333,140.8333,82.8,89,100,15.99
503,Nanortalik,GL,2022-08-14 00:54:35,60.1432,-45.2371,44.33,99,100,2.57
504,Thunder Bay,CA,2022-08-14 00:52:20,48.4001,-89.3168,64.38,72,20,8.05
505,San Rafael,AR,2022-08-14 00:54:36,-34.6177,-68.3301,59.52,37,83,6.71
506,Noumea,NC,2022-08-14 00:54:36,-22.2763,166.4572,75.99,99,87,11.48
507,Carballo,ES,2022-08-14 00:54:37,43.213,-8.691,63.82,92,23,5.19
508,Solnechnyy,RU,2022-08-14 00:54:37,50.7214,136.6319,59.02,95,100,1.59
509,Neuquen,AR,2022-08-14 00:54:38,-38.9516,-68.0591,64.29,19,0,23.02
510,Labuhan,ID,2022-08-14 00:54:38,-6.8844,112.2051,81.28,76,98,6.82
511,Qaqortoq,GL,2022-08-14 00:54:39,60.7167,-46.0333,45.91,99,100,2.3
512,Raudeberg,NO,2022-08-14 00:54:39,61.9875,5.1352,55.96,86,100,3.49
513,Huntington Beach,US,2022-08-14 00:53:57,33.6603,-117.9992,95.54,61,0,12.66
514,Orsha,BY,2022-08-14 00:54:40,54.5153,30.4053,63.79,89,99,7.29
515,Talaya,RU,2022-08-14 00:54:40,61.3833,152.75,58.3,85,100,3.67
516,Vaitape,PF,2022-08-14 00:54:40,-16.5167,-151.75,77.79,76,6,12.82
517,Manica,FR,2022-08-14 00:54:41,49.0,-1.1667,72.88,29,100,6.35
518,Kibala,TD,2022-08-14 00:54:41,9.1104,18.3463,75.15,100,20,0.0
519,Virginia Beach,US,2022-08-14 00:54:42,36.8529,-75.978,76.01,74,0,3.44
520,Sarankhola,BD,2022-08-14 00:54:42,22.3082,89.7897,79.3,89,100,19.3
521,Seydi,TM,2022-08-14 00:54:43,39.4816,62.9137,77.49,28,0,12.91
522,Knyaginino,RU,2022-08-14 00:54:43,55.8228,45.0349,58.66,82,94,3.29
523,Darhan,MN,2022-08-14 00:54:43,49.4867,105.9228,61.03,86,100,1.28
524,Inirida,CO,2022-08-14 00:54:44,3.8653,-67.9239,72.84,94,100,1.77
525,Troyes,FR,2022-08-14 00:54:44,48.3333,4.0833,70.57,52,0,1.14
526,Zuwarah,LY,2022-08-14 00:54:44,32.9312,12.082,82.72,44,0,10.2
527,San Cristobal,VE,2022-08-14 00:52:36,7.7669,-72.225,73.58,99,71,2.91
528,Zeya,RU,2022-08-14 00:54:45,53.75,127.2667,66.07,78,30,3.11
529,Baykit,RU,2022-08-14 00:54:45,61.67,96.37,54.36,60,42,3.98
530,Inverell,AU,2022-08-14 00:54:46,-29.7833,151.1167,57.67,54,6,8.01
531,Fuerte Olimpo,PY,2022-08-14 00:54:46,-21.0415,-57.8738,74.55,42,0,6.4
532,Zelenoborsk,RU,2022-08-14 00:54:47,61.4669,64.0333,50.41,80,100,8.84
533,Sarakhs,IR,2022-08-14 00:54:47,36.5449,61.1577,74.8,25,0,8.52
534,Shwebo,MM,2022-08-14 00:54:47,22.5667,95.7,78.12,82,89,7.36
535,Aras,ES,2022-08-14 00:54:48,42.5617,-2.356,64.83,68,0,1.14
536,Tankara,IN,2022-08-14 00:54:48,22.6667,70.7333,77.86,88,59,13.89
537,Juegang,CN,2022-08-14 00:54:49,32.3174,121.1855,91.9,68,42,7.9
538,Mumford,GH,2022-08-14 00:54:49,5.2618,-0.759,73.49,91,100,12.48
539,Rodrigues Alves,BR,2022-08-14 00:54:49,-7.738,-72.6509,76.05,64,4,1.68
540,Lake Wales,US,2022-08-14 00:54:50,27.9014,-81.5859,78.91,98,100,5.75
541,Manokwari,ID,2022-08-14 00:54:50,-0.8667,134.0833,80.01,75,100,0.92
542,Cedar City,US,2022-08-14 00:51:38,37.6775,-113.0619,77.97,50,0,11.5
543,Alyangula,AU,2022-08-14 00:54:51,-13.8483,136.4192,78.58,49,30,14.81
544,Fare,PF,2022-08-14 00:54:51,-16.7,-151.0167,77.92,76,3,13.47
545,Kabinda,CD,2022-08-14 00:54:51,-6.1333,24.4833,67.26,40,99,1.74
546,Seoul,KR,2022-08-14 00:53:30,37.5683,126.9778,79.99,91,75,4.61
547,Pacasmayo,PE,2022-08-14 00:55:52,-7.4006,-79.5714,62.37,85,44,11.43
548,Casper,US,2022-08-14 00:55:04,42.8666,-106.3131,77.72,46,71,5.01
549,Khorramabad,IR,2022-08-14 00:55:53,33.4878,48.3558,78.48,16,0,5.41
550,Ankang,CN,2022-08-14 00:55:53,32.68,109.0172,90.48,51,90,0.2
551,Fort Nelson,CA,2022-08-14 00:55:53,58.8053,-122.7002,85.59,42,20,2.3
552,Eyl,SO,2022-08-14 00:55:54,7.9803,49.8164,77.45,66,21,22.75
553,Yacuiba,BO,2022-08-14 00:55:29,-22.038,-63.6797,64.33,52,7,3.53
